趁心像意,chèn xīn xiàng yì,犹言称心如意。指完全合乎心意。趁：满足，遂。趁，通“称”。,,,,,,,,,,,,,,,,,,,,,,,
趁伙打劫,chèn huǒ dǎ jié,犹言趁火打劫。《初刻拍案惊奇》卷八：“ 陳大郎 是個性急的人，敲檯拍凳的怒道：‘我曉得，都是那 褚敬橋 寄個甚麽鳥信！是他趁夥打劫，用計拐去了。’”,,,,,,,,,,,,,,,,,,,,,,,
趁火抢劫,chèn huǒ qiǎng jié,趁着别人紧张时去捞取私利或害人。,,,,,,,,,,,,,,,,,,,,,,,
趁风使柁,chèn fēng shǐ duò,犹看风使舵。比喻随机应变或迎合别人行事。,,,,,,,,,,,,,,,,,,,,,,,
趁哄打劫,chèn hōng dǎ jié,犹言在混乱中劫掠。,,,,,,,,,,,,,,,,,,,,,,,
趁风转篷,chèn fēng zhuǎn péng,见“ 趁風轉帆 ”。,,,,,,,,,,,,,,,,,,,,,,,
呼之欲出,hū zhī yù chū,呼：叫，喊。形容人像画得逼真，似乎叫一声就会从画中走出来。泛指文学作品中人物的描写十分生动。,,,,,,,,,,,,,,,,,,,,,,,
呼风唤雨,hū fēng huàn yǔ,旧指神仙道士的法力。现比喻人具有支配自然的伟大力量。也可形容反动势力猖獗。,,,,,,,,,,,,,,,,,,,,,,,
呼天抢地,hū tiān qiāng dì,抢地：触地。大声叫天，用头撞地。形容极度悲伤。,,,,,,,,,,,,,,,,,,,,,,,
呼朋引类,hū péng yǐn lèi,呼：叫；引：招来；类：同类。指招引志趣相同的人。,,,,,,,,,,,,,,,,,,,,,,,
呼之即来，挥之即去,hū zhī jí lái，huī zhī jí qù,即：就，立刻；挥：挥手。叫他来就来，叫他走就走。形容统治阶级对下属或奴才的任意使唤。,,,,,,,,,,,,,,,,,,,,,,,
呼卢喝雉,hū lú hè zhì,呼、喝：喊叫；卢、雉：古时赌具上的两种颜色。泛指赌博。,,,,,,,,,,,,,,,,,,,,,,,
呼朋唤友,hū péng huàn yǒu,指招引意气相投的人。,,,,,,,,,,,,,,,,,,,,,,,
呼幺喝六,hū yāo hè liù,幺、六：骰子的点了。掷骰子时的喊声。泛指赌博。也形容吆喝。,,,,,,,,,,,,,,,,,,,,,,,
呼庚呼癸,hū gēng hū guǐ,庚、癸：军粮的隐语。原是军中乞粮的隐语。后指向人借钱。,,,,,,,,,,,,,,,,,,,,,,,
呼牛呼马,hū niú hū mǎ,呼：称呼。称我牛也好，称我马也好。比喻别人骂也好，称赞也好，决不计较。,,,,,,,,,,,,,,,,,,,,,,,
呼牛作马,hū niú zuò mǎ,比喻别人骂也好，称赞也好，决不计较。同“呼牛呼马”。,,,,,,,,,,,,,,,,,,,,,,,
呼来喝去,hū lái hè qù,呼、喝：大声喊叫。呼之即来，喝之即去。形容随意驱使。,,,,,,,,,,,,,,,,,,,,,,,
呼吸相通,hū xī xiāng tōng,呼气与吸气，朴素贯通。比喻认识一致，利害相关。,,,,,,,,,,,,,,,,,,,,,,,
呼不给吸,hū bù jǐ xī,形容吓得来不及喘气。,,,,,,,,,,,,,,,,,,,,,,,
呼天叩地,hū tiān kòu dì,大声叫天，用头撞地。形容极度悲伤。同“呼天抢地”。,,,,,,,,,,,,,,,,,,,,,,,
呼吸之间,hū xī zhī jiān,形容极为短暂的时间。,,,,,,,,,,,,,,,,,,,,,,,
呼天钥地,hū tiān yào dì,指呼喊天地以求救助。,,,,,,,,,,,,,,,,,,,,,,,
呼天唤地,hū tiān huàn dì,哭天叫地，形容极为痛苦。,,,,,,,,,,,,,,,,,,,,,,,
呼天吁地,hū tiān yù dì,指呼喊天地以求救助。,,,,,,,,,,,,,,,,,,,,,,,
呼天叫地,hū tiān jiào dì,形容极为冤屈、怨恨或痛苦。同“呼天号地”。,,,,,,,,,,,,,,,,,,,,,,,
呼天号地,hū tiān hào dì,哭叫天地。形容极为冤屈、怨恨或痛苦。亦作“呼天叫地”。,,,,,,,,,,,,,,,,,,,,,,,
呼群结党,hū qún jié dǎng,指招引同伙，聚集成帮。,,,,,,,,,,,,,,,,,,,,,,,
茵席之臣,yīn xí zhī chén,茵席：铺垫的东西，褥垫、草席。指侍奉于皇帝左右的近臣。,,,,,,,,,,,,,,,,,,,,,,,
荫子封妻,yìn zǐ fēng qī,妻子得到封号，子孙获得世袭官爵。指建立功业，光耀门庭。,,,,,,,,,,,,,,,,,,,,,,,
虎踞龙蟠,hǔ jù lóng pán,形容地势雄伟险要。同“虎踞龙盘”。,,,,,,,,,,,,,,,,,,,,,,,
虎踞龙盘,hǔ jù lóng pán,形容地势雄伟险要。,,,,,,,,,,,,,,,,,,,,,,,
虎视眈眈,hǔ shì dān dān,眈眈：注视的样子。象老虎那样凶狠地盯着。形容心怀不善，伺机攫取。,,,,,,,,,,,,,,,,,,,,,,,
虎头蛇尾,hǔ tóu shé wěi,头大如虎，尾细如蛇。比喻开始时声势很大，到后来劲头很小，有始无终。,,,,,,,,,,,,,,,,,,,,,,,
虎背熊腰,hǔ bèi xióng yāo,背宽厚如虎，腰粗壮如熊。形容人身体魁梧健壮。,,,,,,,,,,,,,,,,,,,,,,,
虎略龙韬,hǔ lüè lóng tāo,略：指传说中黄石公所撰的《三略》。韬：指《六韬》。《三略》、《六韬》是古代兵书。泛指兵书、兵法，也指兵家权谋。,,,,,,,,,,,,,,,,,,,,,,,
虎啸龙吟,hǔ xiào lóng yín,形容歌声雄壮而嘹亮。 明 沈鲸 《双珠记·风鉴通神》：“禮樂致中和，願鼓舞于虎嘯龍吟之地。” 太平天囯 洪秀全 《吟剑诗》：“虎嘯龍吟光世界， 太平 一統樂如何！”,,,,,,,,,,,,,,,,,,,,,,,
虎视耽耽,hǔ shì dān dān,象老虎那样凶狠地盯着。,,,,,,,,,,,,,,,,,,,,,,,
虎落平阳,hǔ luò píng yáng,平阳：地势平坦明亮的地方。老虎离开深山，落到平地里受困。比喻失势。,,,,,,,,,,,,,,,,,,,,,,,
虎头燕颔,hǔ tóu yàn hàn,旧时形容王侯的贵相或武将相貌的威武。,,,,,,,,,,,,,,,,,,,,,,,
虎生三子，必有一彪,hǔ shēng sān zì，bì yǒu yī biāo,比喻众多子女之中，一定有一个超群出众的人。,,,,,,,,,,,,,,,,,,,,,,,
虎啸风生,hǔ xiào fēng shēng,啸：长鸣。猛虎长鸣，则大风四起。比喻英雄人物顺应时代潮流而出现，并且对社会产生极大的影响；亦指豪杰奋起，大展宏图。,,,,,,,,,,,,,,,,,,,,,,,
虎头虎脑,hǔ tóu hǔ nǎo,形容壮健憨厚的样子（多指儿童）。,,,,,,,,,,,,,,,,,,,,,,,
虎步龙行,hǔ bù lóng xíng,原形容帝王的仪态不同一般。后也形容将军的英武姿态。,,,,,,,,,,,,,,,,,,,,,,,
虎尾春冰,hǔ wěi chūn bīng,踩着老虎尾巴，走在春天将解冻的冰上。比喻处境非常危险。,,,,,,,,,,,,,,,,,,,,,,,
虎兕出柙,hǔ sì chū xiá,兕：犀牛一类的野兽。柙：关兽的木笼。虎、兕从木笼中逃出。比喻恶人逃脱或作事不尽责，主管者应负责任。,,,,,,,,,,,,,,,,,,,,,,,
虎口拔牙,hǔ kǒu bá yá,从老虎嘴里拔牙。比喻做十分危险的事情。,,,,,,,,,,,,,,,,,,,,,,,
虎跃龙骧,hǔ yuè lóng xiāng,形容威武雄壮。 明 方孝孺 《尚友五赞·诸葛武侯》：“惟 忠武公 ，千載一人。綜覈萬變，以義而動。虎躍龍驤，天下震恐。”京剧《将相和》第七场：“ 蒙敖 （唱）好似虎跃与龙骧。”,,,,,,,,,,,,,,,,,,,,,,,
虎啸风驰,hǔ xiào fēng chí,谓事物之相互感应。 南朝 梁 刘孝标 《辩命论》：“夫虎嘯風馳，龍興雲屬，故 重華 立而 元凱 升， 辛受 生而 飛廉 進。”,,,,,,,,,,,,,,,,,,,,,,,
虎超龙骧,hǔ chāo lóng xiāng,比喻群雄奋起，互相角逐。,,,,,,,,,,,,,,,,,,,,,,,
虎视鹰瞵,hǔ shì yīng lín,形容凶狠地注视着，将欲有所攫取。 清 陈天华 《论中国宜改创民主政体》：“ 朱明 爲 漢 驅 元 ，一家天下， 滿洲 從而攘之，以民族之公而行其私，君主專制，政敝而不能久存也。而况虎視鷹瞵，環于四鄰者，其爲優勝，百倍 滿 蒙 ，奈何爲之敝耶！” 孙中山 《兴中会宣言》：“方今强鄰環列，虎視鷹瞵，久垂涎於 中華 五金之富、物産之饒，蠶食鯨吞，已效尤於接踵，瓜分豆剖，實堪慮於目前。” 邓中夏 《新诗人的棒喝》诗：“青年们！醒来哟！谁在你们的四围，虎视鹰瞵的，磨牙吮血的？你们是处在一种什么环境？你们是负了一种什么责任？”,,,,,,,,,,,,,,,,,,,,,,,
虎变龙蒸,hǔ biàn lóng zhēng,指乘时变化而飞黄腾达。,,,,,,,,,,,,,,,,,,,,,,,
虎口余生,hǔ kǒu yú shēng,老虎嘴里幸存下来的生命。比喻逃脱极危险的境地侥幸活下来。,,,,,,,,,,,,,,,,,,,,,,,
虎珀拾芥,hǔ pò shí jiè,琥珀摩擦后生电，能吸引细小的东西。比喻互相感应。,,,,,,,,,,,,,,,,,,,,,,,
虎落平川,hǔ luò píng chuān,平川：地势平坦的地方。老虎离开自己称王称霸的深山老林，落到了平地上。比喻有权有势或有实力者失去了自己的权势或优势。,,,,,,,,,,,,,,,,,,,,,,,
虎视鹰扬,hǔ shì yīng yáng,谓雄视高翔，甚有威仪。 清 施闰章 《重刻＜何大复诗集＞序》：“ 明 正德 間， 李空同 虎視鷹揚，望之森森武庫，學者風靡，固其雄也。 大復 起而分路抗旌，如 唐 之 李 杜 ，各成一家。”,,,,,,,,,,,,,,,,,,,,,,,
虎入羊群,hǔ rù yáng qún,老虎跑进羊群。比喻强大者冲入柔弱者中间任意砍杀。,,,,,,,,,,,,,,,,,,,,,,,
虎掷龙挐,hǔ zhì lóng ná,比喻群雄相争。 金 李献能 《荥阳古城登览寄裕之》诗：“虎擲龍挐王伯事，天荒地老古今情。” 金 元好问 《楚汉战处同钦叔赋》：“虎擲龍挐不兩存，當年曾此睹乾坤。一時豪傑皆行陣，萬古河山自壁門。”,,,,,,,,,,,,,,,,,,,,,,,
虎目豕喙,hǔ mù shǐ huì,古人谓贪婪无厌之相。《国语·晋语八》：“ 叔魚 生，其母視之，曰：‘是虎目而豕喙，鳶肩而牛腹，谿壑可盈，是不可饜也，必以賄死。’遂不視。” 韦昭 注：“虎視眈眈，豕喙長而鋭。”,,,,,,,,,,,,,,,,,,,,,,,
虎据龙蟠,hǔ jù lóng pán,形容地势雄伟险要。同“虎踞龙盘”。,,,,,,,,,,,,,,,,,,,,,,,
嗔目切齿,chēn mù qiē chǐ,嗔目：发怒时睁大眼睛。瞪大眼睛，咬紧牙齿。形容极端愤怒的样子。,,,,,,,,,,,,,,,,,,,,,,,
嗔拳不打笑面,chēn quán bù dǎ xiào miàn,比喻不可以欺凌态度和悦的人。,,,,,,,,,,,,,,,,,,,,,,,
忽冷忽热,hū lěng hū rè,指时而冷静，时而感情冲动，情绪不稳定。,,,,,,,,,,,,,,,,,,,,,,,
忽忽不乐,hū hū bù lè,忽忽：心中空虚恍惚的情态。形容若有所失而不高兴的样子。,,,,,,,,,,,,,,,,,,,,,,,
胡言乱语,hú yán luàn yǔ,指没有根据，不符实际的瞎说，或说胡话。,,,,,,,,,,,,,,,,,,,,,,,
胡说八道,hú shuō bā dào,没有根据或没有道理地瞎说。,,,,,,,,,,,,,,,,,,,,,,,
胡作非为,hú zuò fēi wéi,胡：乱；非：不对。不顾法纪或舆论，毫无顾忌地做坏事。,,,,,,,,,, \"grammar\": \"联合式；作谓语、定语、状语；含贬义，指任意做坏事\"}",4,2018/5/8 20:16,2018/5/11 14:20,,,,,,,,,,
胡服骑射,hú fú qí shè,胡：古代指北方和西文的少数民族。指学习胡人的短打服饰，同时也学习他们的骑马、射箭等武艺。,,,,,,,,,,,,,,,,,,,,,,,
胡思乱想,hú sī luàn xiǎng,指没有根据，不切实际的瞎想。,,,,,,,,,,,,,,,,,,,,,,,
胡越一家,hú yuè yī jiā,比喻居地远隔者聚集一堂。犹言四海一家。,,,,,,,,,,,,,,,,,,,,,,,
胡天胡帝,hú tiān hú dì,胡：何；帝：指天神。什么是天，什么是帝。①原形容服饰容貌像天神一样美丽，后也表示尊敬崇仰。②用于贬义，形容言语荒唐、行为放肆。,,,,,,,,,,,,,,,,,,,,,,,
胡搅蛮缠,hú jiǎo mán chán,蛮：粗野。不讲道理，纠缠不放。,,,,,,,,,,,,,,,,,,,,,,,
胡肥锺瘦,hú féi zhōng shòu,胡：三国时的胡昭；锺：三国时的锺繇。胡昭的字体肥，锺繇的字体瘦。形容书法各擅其美。,,,,,,,,,,,,,,,,,,,,,,,
胡言汉语,hú yán hàn yǔ,犹言胡言乱语。指没有根据，不符实际的瞎说，或说胡话。,,,,,,,,,,,,,,,,,,,,,,,
胡越同舟,hú yuè tóng zhōu,犹言吴越同舟。指关系疏远者，同处危难则相互救助。,,,,,,,,,,,,,,,,,,,,,,,
胡天胡地,hú tiān hú dì,用于贬义，形容言语荒唐、行为放肆。同“胡天胡帝②”。,,,,,,,,,,,,,,,,,,,,,,,
胡诌八扯,hú zhōu bā chě,指胡扯瞎说。,,,,,,,,,,,,,,,,,,,,,,,
胡诌乱道,hú zhōu luàn dào,胡诌，随意胡说。,,,,,,,,,,,,,,,,,,,,,,,
胡越之祸,hú yuè zhī huò,古代中原的胡国和越国之间经常发生战事，因此用“胡越之祸”来比喻战祸。,,,,,,,,,,,,,,,,,,,,,,,
胡支扯叶,hú zhī chě yè,东拉西扯，不着边际。同“胡枝扯叶”。,,,,,,,,,,,,,,,,,,,,,,,
胡诌乱说,hú zhōu luàn shuō,胡诌，随意胡说。,,,,,,,,,,,,,,,,,,,,,,,
胡诌乱扯,hú zhōu luàn chě,指胡扯瞎说。,,,,,,,,,,,,,,,,,,,,,,,
胡里胡涂,hú lǐ hú tú,形容不明事理或对事物的认识模糊。,,,,,,,,,,,,,,,,,,,,,,,
胡打海摔,hú dǎ hǎi shuāi,比喻经得起磕碰，不娇贵。,,,,,,,,,,,,,,,,,,,,,,,
胡思乱量,hú sī luàn liàng,犹胡思乱想。指没有根据，不切实际的瞎想。,,,,,,,,,,,,,,,,,,,,,,,
胡猜乱想,hú cāi luàn xiǎng,没有根据地随意猜想。,,,,,,,,,,,,,,,,,,,,,,,
胡作胡为,hú zuò hú wéi,犹胡作非为。不顾法纪或舆论，毫无顾忌地做坏事。,,,,,,,,,,,,,,,,,,,,,,,
胡说白道,hú shuō bái dào,犹言胡说八道。没有根据或没有道理地瞎说。,,,,,,,,,,,,,,,,,,,,,,,
胡拉乱扯,hú lā luàn chě,指胡扯瞎说。,,,,,,,,,,,,,,,,,,,,,,,
胡行乱为,hú xíng luàn wéi,犹胡作非为。不顾法纪或舆论，毫无顾忌地做坏事。,,,,,,,,,,,,,,,,,,,,,,,
胡枝扯叶,hú zhī chě yè,指东拉西扯，不着边际。,,,,,,,,,,,,,,,,,,,,,,,
胡言乱道,hú yán luàn dào,犹胡言乱语。指没有根据，不符实际的瞎说，或说胡话。,,,,,,,,,,,,,,,,,,,,,,,
胡作乱为,hú zuò luàn wéi,犹胡作非为。不顾法纪或舆论，毫无顾忌地做坏事。,,,,,,,,,,,,,,,,,,,,,,,
胡说乱道,hú shuō luàn dào,乱编瞎说，胡说八道。,,,,,,,,,,,,,,,,,,,,,,,
薮中荆曲,sǒu zhōng jīng qǔ,比喻品质不好的人，处在恶劣的环境中会变得更坏。,,,,,,,,,,,,,,,,,,,,,,,
音容笑貌,yīn róng xiào mào,谈笑时的容貌和神态。用以怀念故人的声音容貌和神情。,,,,,,,,,,,,,,,,,,,,,,,
音信杳无,yīn xìn yǎo wú,没有一点消息。,,,,,,,,,,,,,,,,,,,,,,,
音容宛在,yīn róng wǎn zài,音：声音；容：容颜；宛：仿佛。声音和容貌仿佛还在。形容对死者的想念。,,,,,,,,,,,,,,,,,,,,,,,
音问两绝,yīn wèn liǎng jué,书信与消息都断绝。亦作“音问杳然”。,,,,,,,,,,,,,,,,,,,,,,,
音容如在,yīn róng rú zài,声音和容貌仿佛还在。形容对死者的想念。同“音容宛在”。,,,,,,,,,,,,,,,,,,,,,,,
壶中日月,hú zhōng rì yuè,旧指道家悠闲清静的无为生活。,,,,,,,,,,,,,,,,,,,,,,,
壶中天地,hú zhōng tiān dì,指道家的生活。,,,,,,,,,,,,,,,,,,,,,,,
壶天日月,hú tiān rì yuè,指道家的神仙生活。同“壶中日月”。,,,,,,,,,,,,,,,,,,,,,,,
壶里乾坤,hú lǐ qián kūn,指道家的神仙生活。同“壶中日月”。,,,,,,,,,,,,,,,,,,,,,,,
壶浆箪食,hú jiāng dān shí,语出《孟子·梁惠王下》：“簞食壺漿，以迎王師。”原谓竹篮中盛着饭食，壶中盛着酒浆茶水，以欢迎王者的军队。后多用指百姓欢迎、慰劳自己所拥护的军队。 南朝 梁 陆倕 《石阙铭》：“革車近次，師營 商牧 ，華夷士女，冠蓋相望，扶老攜幼，一旦雲集，壺漿塞野，簞食盈塗。” 宋 苏轼 《新渠诗》叙：“予方爲旅人，不得親執壺漿簞食，以與侯勸逆四方之來者。” 孙中山 《军人精神教育》：“軍隊所過地方，真能秋毫無犯，則民必争先恐後壺漿簞食以迎之。”参见“ 簞食壺漿 ”。,,,,,,,,,,,,,,,,,,,,,,,
壶浆塞道,hú jiāng sāi dào,壶浆：以壶盛着酒浆；塞道：挤满道路。形容群众欢迎自己所拥护的军队的场面。,,,,,,,,,,,,,,,,,,,,,,,
瞋目扼腕,chēn mù è wàn,形容愤怒、勇敢的样子。,,,,,,,,,,,,,,,,,,,,,,,
瞋目切齿,chēn mù qiè chǐ,瞋目：发怒时睁大眼睛。瞪大眼睛，咬紧牙齿。形容极端愤怒的样子。,,,,,,,,,,,,,,,,,,,,,,,
瞋目张胆,tián mù zhāng dǎn,形容有胆有识，敢作敢为。《史记·张耳陈馀列传》：“將軍瞋目張膽，出萬死不顧一生之計，爲天下除殘也。” 三国 魏 阮籍 《达庄论》：“昔大 齊 之雄，三 晉 之士，嘗相與瞋目張膽，分别此矣。”,,,,,,,,,,,,,,,,,,,,,,,
瞋目竖眉,tián mù shù méi,瞪大眼睛，竖直眉毛。形容非常恼怒的样子。 清 袁枚 《新齐谐·狮子大王》：“上坐官貌頗温良，聞土神語即怒，瞋目豎眉厲聲索二青衣。”,,,,,,,,,,,,,,,,,,,,,,,
瞋目搤腕,tián mù è wàn,见“ 瞋目扼腕 ”。,,,,,,,,,,,,,,,,,,,,,,,
夙兴夜寐,sù xīng yè mèi,夙：早；兴：起来；寐：睡。早起晚睡。形容勤奋。,,,,,,,,,,,,,,,,,,,,,,,
夙夜匪懈,sù yè fěi xiè,夙夜：早晚，朝夕；匪：不；懈：懈怠。形容日夜谨慎工作，勤奋不懈。,,,,,,,,,,,,,,,,,,,,,,,
夙夜在公,sù yè zài gōng,从早到晚，勤于公务。,,,,,,,,,,,,,,,,,,,,,,,
夙夜匪解,sù yè fěi jiě,形容日夜谨慎工作，勤奋不懈。同“夙夜匪懈”。,,,,,,,,,,,,,,,,,,,,,,,
夙兴昧旦,sù xīng mèi dàn,黎明即起。形容勤奋。,,,,,,,,,,,,,,,,,,,,,,,
夙世冤家,sù shì yuān jiā,①前世的仇人。形容积怨极深。②昵称所钟爱的人。亦作“夙世冤业”。,,,,,,,,,,,,,,,,,,,,,,,
夙夜不解,sù yè bù jiě,形容日夜谨慎工作，勤奋不懈。同“夙夜匪懈”。,,,,,,,,,,,,,,,,,,,,,,,
夙兴夜处,sù xīng yè chǔ,早起晚睡。形容勤奋。同“夙兴夜寐”。,,,,,,,,,,,,,,,,,,,,,,,
夙世冤业,sù shì yuān yè,①前世的仇人。形容积怨极深。②昵称所钟爱的人。同“夙世冤家”。,,,,,,,,,,,,,,,,,,,,,,,
苏海韩潮,sū hǎi hán cháo,指唐朝韩愈和宋朝苏轼的文章气势磅礴，如海如潮。,,,,,,,,,,,,,,,,,,,,,,,
泝水行舟,sù shuǐ xíng zhōu,逆水行船。 唐 元稹 《赠太保严公行状》：“公上言曰：‘緣谿諸蠻，狐鼠跧竄。王師步趍，不習嵌嶮，泝水行舟，進寸退里。’”,,,,,,,,,,,,,,,,,,,,,,,
泝流追源,sù liú zhuī yuán,"亦作“溯流追源”。
犹泝流穷源。《诗刊》1978年第1期：“觉得这封信，含蕴深厚，溯流追源，就得考虑整个诗歌的历史。”",,,,,,,,,,,,,,,,,,,,,,,
泝端竟委,sù duān jìng wěi,谓寻求事情从头到尾的经过。 梁启超 《格致学沿革考略》导言：“故欲語一學問之沿革，不可不上下千古，泝端竟委，觀前此萌達之跡，爲將來進步之階。”,,,,,,,,,,,,,,,,,,,,,,,
泝流穷源,sù liú qióng yuán,"亦作“溯流窮源”。
推寻原委。 廖仲恺 《再论钱币革命》：“是以欲知貨物本位錢幣所借而行之紙幣單位之購買力，第一步當溯源于其先所行幣制之下錢幣單位之購買力。若欲更進，則溯流窮源，至于原始以貨物爲交易媒介之第一例而止。”",,,,,,,,,,,,,,,,,,,,,,,
肃然起敬,sù rán qǐ jìng,肃然：恭敬的样子；起敬：产生敬佩的心情。形容产生严肃敬仰的感情。,,,,,,,,,,,,,,,,,,,,,,,
肃然生敬,sù rán shēng jìng,形容产生严肃敬仰的感情。同“肃然起敬”。,,,,,,,,,,,,,,,,,,,,,,,
隐隐约约,yǐn yǐn yuē yuē,指看起来或听起来模糊，不很清楚，感觉不很明显。,,,,,,,,,,,,,,,,,,,,,,,
隐姓埋名,yǐn xìng mái míng,隐瞒自己的真实姓名，不让别人知道。,,,,,,,,,,,,,,,,,,,,,,,
隐约其辞,yǐn yuē qí cí,隐约：不明显，不清楚。形容说话躲躲闪闪，使人不易完全明白。,,,,,,,,,,,,,,,,,,,,,,,
隐鳞藏彩,yǐn lín cáng cǎi,比喻潜藏起来，等待时机。,,,,,,,,,,,,,,,,,,,,,,,
隐忍不言,yǐn rěn bù yán,隐忍：勉强忍耐，把事情藏在心里。把事情藏在心里不说。,,,,,,,,,,,,,,,,,,,,,,,
隐恶扬善,yǐn è yáng shàn,隐：隐匿；扬：宣扬。不谈人的坏处，光宣扬人的好处。,,,,,,,,,,,,,,,,,,,,,,,
隐晦曲折,yǐn huì qū zhé,隐晦：不明显。指写文章或说话时用隐隐约约、转弯抹角的方式来表达某种思想。,,,,,,,,,,,,,,,,,,,,,,,
隐天蔽日,yǐn tiān bì rì,把天遮住，把太阳也挡住了。形容覆盖的面积广大。,,,,,,,,,,,,,,,,,,,,,,,
隐介藏形,yǐn jiè cáng xíng,介：鳞甲。隐藏形体，使人看不见。,,,,,,,,,,,,,,,,,,,,,,,
隐居求志,yǐn jū qiú zhì,隐居不仕，以实现自己的志愿。,,,,,,,,,,,,,,,,,,,,,,,
隐鳞戢羽,yǐn lín jí yǔ,比喻贤者隐居待时。同“隐鳞戢翼”。,,,,,,,,,,,,,,,,,,,,,,,
隐约其词,yǐn yuē qí cí,指语意隐晦不明或说话躲躲闪闪。亦作“隐约其辞”。,,,,,,,,,,,,,,,,,,,,,,,
隐忍不发,yǐn rěn bù fā,隐忍：勉强忍耐，把事情藏在心里。把事情藏在心里不说。,,,,,,,,,,,,,,,,,,,,,,,
隐鳞戢翼,yǐn lín jí yì,龙隐匿鳞甲，凤收敛翅膀。比喻贤者隐居待时。,,,,,,,,,,,,,,,,,,,,,,,
隐若敌国,yǐn ruò dí guó,隐：威严庄重的样子；若：象；敌：匹敌，同等；敌国：相当于一国。指对国家起举足轻重作用的人。,,,,,,,,,,,,,,,,,,,,,,,
隐迹埋名,yǐn jì mái míng,隐藏行踪、埋没名姓以求不使人知。,,,,,,,,,,,,,,,,,,,,,,,
隐名埋姓,yǐn míng mái xìng,隐瞒自己的真实姓名以求不使人知。同“隐姓埋名”。,,,,,,,,,,,,,,,,,,,,,,,
隐占身体,yin zhan shen qi,隐藏、掩护自己真面目的意思。,,,,,,,,,,,,,,,,,,,,,,,
隐然敌国,yǐn rán dí guó,敌国：相当于一国。指对国家起举足轻重作用的人。同“隐若敌国”。,,,,,,,,,,,,,,,,,,,,,,,
俗不可耐,sú bù kě nài,俗：庸俗；耐：忍受得住。庸俗得使人受不了。,,,,,,,,,,,,,,,,,,,,,,,
俗不可医,sú bù kě yī,俗气已深，不可救药。,,,,,,,,,,,,,,,,,,,,,,,
俗谚口碑,sú yàn kǒu bēi,俗：通俗。谚：谚语。口碑：指流传的口头俗语。广泛流传的通俗的谚语和俗语。,,,,,,,,,,,,,,,,,,,,,,,
俗下文字,sú xià wén zì,指为应付世事而写的平庸的应酬文章。,,,,,,,,,,,,,,,,,,,,,,,
速战速决,sù zhàn sù jué,用快速的战术结束战局。也比喻用迅速的办法完成任务。,,,,,,,,,,,,,,,,,,,,,,,
寅吃卯粮,yín chī mǎo liáng,这一年吃了下一年的粮。比喻经济困难，收入不够支出，预先支用了以后的进项。比喻指经济困难，入不敷出。,,,,,,,,,,,,,,,,,,,,,,,
寅支卯粮,yín zhī mǎo liáng,这一年吃了下一年的粮。比喻经济困难，收入不够支出，预先支用了以后的进项。比喻指经济困难，入不敷出。,,,,,,,,,,,,,,,,,,,,,,,
崟崎磊落,yín qí lěi luò,形容性情卓异不凡。,,,,,,,,,,,,,,,,,,,,,,,
崟崎历落,yín qí lì luò,形容性行卓异不凡。同“崟崎磊落”。,,,,,,,,,,,,,,,,,,,,,,,
素昧平生,sù mèi píng shēng,昧：不了解；平生：平素、往常。彼此一向不了解。指与某人从来不认识。,,,,,,,,,,,,,,,,,,,,,,,
素不相识,sù bù xiāng shí,素：平素，向来。向来不认识。,,,,,,,,,,,,,,,,,,,,,,,
素未谋面,sù wèi móu miàn,谋面：见面。指平素没有见过面。,,,,,,,,,,,,,,,,,,,,,,,
素不相能,sù bù xiāng néng,能：亲善。指一向不和睦。,,,,,,,,,,,,,,,,,,,,,,,
素车白马,sù chē bái mǎ,旧时办丧事用的车马，后用作送葬的语词。,,,,,,,,,,,,,,,,,,,,,,,
素餐尸位,sù cān shī wèi,素餐：白吃饭；尸位：空占职位，不尽职守。空占着职位而不做事，白吃饭。,,,,,,,,,,,,,,,,,,,,,,,
素口骂人,sù kǒu mà rén,以茹素之口骂人。比喻伪善。,,,,,,,,,,,,,,,,,,,,,,,
素丝羔羊,sù sī gāo yáng,指正直廉洁的官吏。,,,,,,,,,,,,,,,,,,,,,,,
素昧生平,sù mèi shēng píng,彼此一向不了解。指与某人从来不认识。同“素昧平生”。,,,,,,,,,,,,,,,,,,,,,,,
素丝良马,sù sī liáng mǎ,以之为礼遇贤士之辞。,,,,,,,,,,,,,,,,,,,,,,,
素隐行怪,sù yǐn xíng guài,隐：隐暗的事；行：从事；怪：怪事。求索隐暗的事情，而行怪迂之道。意指身居隐逸的地方，行为怪异，以求名声。,,,,,,,,,,,,,,,,,,,,,,,
淫词艳曲,yín cí yàn qǔ,黄色的、不健康的诗歌、词曲。,,,,,,,,,,,,,,,,,,,,,,,
淫言狎语,yín yán xiá yǔ,轻狎的言词；淫秽猥亵的言词。同“淫言媟语”。,,,,,,,,,,,,,,,,,,,,,,,
淫言媟语,yín yán xiè yǔ,轻狎的言词；淫秽猥亵的言词。,,,,,,,,,,,,,,,,,,,,,,,
淫朋密友,yín péng mì yǒu,亲近密切的朋友。,,,,,,,,,,,,,,,,,,,,,,,
淫朋狎友,yín péng xiá yǒu,不正派的亲密朋友。,,,,,,,,,,,,,,,,,,,,,,,
淫词秽语,yín cí huì yǔ,淫荡猥亵的言词。同“淫词亵语”。,,,,,,,,,,,,,,,,,,,,,,,
